route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
19930,293.0.2,5307112,Ogden,,0,1167267,230484,1,1
19930,293.0.2,5307113,Ogden,,0,1167263,230484,1,1
19930,293.0.2,5307114,Ogden,,0,1167261,230484,1,1
19930,293.0.2,5307115,Ogden,,0,1167260,230484,1,1
19930,293.0.2,5307116,Ogden,,0,1167266,230484,1,1
19930,293.0.2,5307117,Ogden,,0,1167259,230484,1,1
19930,293.0.2,5307118,Ogden,,0,1167265,230484,1,1
19930,293.0.2,5307119,Ogden,,0,1167250,230484,1,1
19930,293.0.2,5307120,Ogden,,0,1167249,230484,1,1
19930,293.0.2,5307121,Ogden,,0,1167257,230484,1,1
19930,293.0.2,5307122,Ogden,,0,1167264,230484,1,1
19930,293.0.2,5307123,Ogden,,0,1167263,230484,1,1
19930,293.0.2,5307124,Ogden,,0,1167262,230484,1,1
19930,293.0.2,5307125,Ogden,,0,1167261,230484,1,1
19930,293.0.2,5307126,Ogden,,0,1167260,230484,1,1
19930,293.0.2,5307127,Ogden,,0,1167251,230484,1,1
19930,293.0.2,5307128,Ogden,,0,1167259,230484,1,1
19930,293.0.2,5307129,Ogden,,0,1167258,230484,1,1
19930,293.0.2,5307130,Ogden,,0,1167250,230484,1,1
19930,293.0.2,5307131,Ogden,,0,1167249,230484,1,1
19930,293.0.2,5307132,Ogden,,0,1167257,230484,1,1
19930,293.0.2,5307133,Ogden,,0,1167248,230484,1,1
19930,293.0.2,5307134,Ogden,,0,1167256,230484,1,1
19930,293.0.2,5307135,Ogden,,0,1167255,230484,1,1
19930,293.0.2,5307136,Ogden,,0,1167254,230484,1,1
19930,293.0.2,5307137,Ogden,,0,1167253,230484,1,1
19930,293.0.2,5307138,Ogden,,0,1167252,230484,1,1
19930,293.0.2,5307139,Ogden,,0,1167251,230484,1,1
19930,293.0.2,5307140,Ogden,,0,1167250,230484,1,1
19930,293.0.2,5307141,Ogden,,0,1167249,230484,1,1
19930,293.0.2,5307142,Ogden,,0,1167248,230484,1,1
19930,293.0.2,5307143,Downtown Salt Lake City,,1,1167260,230498,1,1
19930,293.0.2,5307144,Downtown Salt Lake City,,1,1167265,230498,1,1
19930,293.0.2,5307145,Downtown Salt Lake City,,1,1167249,230498,1,1
19930,293.0.2,5307155,Downtown Salt Lake City,,1,1167267,230498,1,1
19930,293.0.2,5307146,Downtown Salt Lake City,,1,1167264,230498,1,1
19930,293.0.2,5307156,Downtown Salt Lake City,,1,1167263,230498,1,1
19930,293.0.2,5307157,Downtown Salt Lake City,,1,1167262,230498,1,1
19930,293.0.2,5307158,Downtown Salt Lake City,,1,1167261,230498,1,1
19930,293.0.2,5307159,Downtown Salt Lake City,,1,1167260,230498,1,1
19930,293.0.2,5307160,Downtown Salt Lake City,,1,1167266,230498,1,1
19930,293.0.2,5307147,Downtown Salt Lake City,,1,1167259,230498,1,1
19930,293.0.2,5307161,Downtown Salt Lake City,,1,1167265,230498,1,1
19930,293.0.2,5307162,Downtown Salt Lake City,,1,1167250,230498,1,1
19930,293.0.2,5307163,Downtown Salt Lake City,,1,1167249,230498,1,1
19930,293.0.2,5307148,Downtown Salt Lake City,,1,1167257,230498,1,1
19930,293.0.2,5307164,Downtown Salt Lake City,,1,1167248,230498,1,1
19930,293.0.2,5307165,Downtown Salt Lake City,,1,1167256,230498,1,1
19930,293.0.2,5307166,Downtown Salt Lake City,,1,1167255,230498,1,1
19930,293.0.2,5307149,Downtown Salt Lake City,,1,1167254,230498,1,1
19930,293.0.2,5307167,Downtown Salt Lake City,,1,1167253,230498,1,1
19930,293.0.2,5307150,Downtown Salt Lake City,,1,1167252,230498,1,1
19930,293.0.2,5307168,Downtown Salt Lake City,,1,1167251,230498,1,1
19930,293.0.2,5307151,Downtown Salt Lake City,,1,1167259,230498,1,1
19930,293.0.2,5307169,Downtown Salt Lake City,,1,1167258,230498,1,1
19930,293.0.2,5307152,Downtown Salt Lake City,,1,1167250,230498,1,1
19930,293.0.2,5307170,Downtown Salt Lake City,,1,1167249,230498,1,1
19930,293.0.2,5307171,Downtown Salt Lake City,,1,1167248,230498,1,1
19930,293.0.2,5307153,Downtown Salt Lake City,,1,1167255,230498,1,1
19930,293.0.2,5307154,Downtown Salt Lake City,,1,1167253,230498,1,1
79372,293.0.2,5307312,Poplar Grove (400 S + Redwood Rd),,0,1167307,230507,1,1
79372,293.0.2,5307306,Poplar Grove (400 S + Redwood Rd),,0,1167309,230507,1,1
79372,293.0.2,5307303,Poplar Grove (400 S + Redwood Rd),,0,1167308,230507,1,1
79372,293.0.2,5307313,Poplar Grove (400 S + Redwood Rd),,0,1167306,230507,1,1
79372,293.0.2,5307301,Poplar Grove (400 S + Redwood Rd),,0,1167311,230507,1,1
79372,293.0.2,5307302,Poplar Grove (400 S + Redwood Rd),,0,1167310,230507,1,1
79372,293.0.2,5307314,Poplar Grove (400 S + Redwood Rd),,0,1167305,230507,1,1
79372,293.0.2,5307300,Poplar Grove (400 S + Redwood Rd),,0,1167309,230507,1,1
79372,293.0.2,5307299,Poplar Grove (400 S + Redwood Rd),,0,1167308,230507,1,1
79372,293.0.2,5307307,Poplar Grove (400 S + Redwood Rd),,0,1167306,230507,1,1
79372,293.0.2,5307304,Poplar Grove (400 S + Redwood Rd),,0,1167311,230507,1,1
79372,293.0.2,5307305,Poplar Grove (400 S + Redwood Rd),,0,1167310,230507,1,1
79372,293.0.2,5307308,Poplar Grove (400 S + Redwood Rd),,0,1167305,230507,1,1
79372,293.0.2,5307309,Poplar Grove (400 S + Redwood Rd),,0,1167309,230507,1,1
79372,293.0.2,5307310,Poplar Grove (400 S + Redwood Rd),,0,1167308,230507,1,1
79372,293.0.2,5307311,Poplar Grove (400 S + Redwood Rd),,0,1167306,230507,1,1
79372,293.0.2,5307325,Olympus Cove P+R,,1,1167308,230508,1,1
79372,293.0.2,5307328,Olympus Cove P+R,,1,1167306,230508,1,1
79372,293.0.2,5307319,Olympus Cove P+R,,1,1167311,230508,1,1
79372,293.0.2,5307322,Olympus Cove P+R,,1,1167310,230508,1,1
79372,293.0.2,5307329,Olympus Cove P+R,,1,1167305,230508,1,1
79372,293.0.2,5307317,Olympus Cove P+R,,1,1167309,230508,1,1
79372,293.0.2,5307323,Olympus Cove P+R,,1,1167308,230508,1,1
79372,293.0.2,5307330,Olympus Cove P+R,,1,1167306,230508,1,1
79372,293.0.2,5307315,Olympus Cove P+R,,1,1167311,230508,1,1
79372,293.0.2,5307324,Olympus Cove P+R,,1,1167310,230508,1,1
79372,293.0.2,5307320,Olympus Cove P+R,,1,1167305,230508,1,1
79372,293.0.2,5307321,Olympus Cove P+R,,1,1167309,230508,1,1
79372,293.0.2,5307316,Olympus Cove P+R,,1,1167308,230508,1,1
79372,293.0.2,5307318,Olympus Cove P+R,,1,1167306,230508,1,1
79372,293.0.2,5307326,Olympus Cove P+R,,1,1167311,230508,1,1
79372,293.0.2,5307327,Olympus Cove P+R,,1,1167310,230508,1,1
41354,293.0.2,5307431,International Center - 1940 West Station,,0,1167335,230509,1,1
41354,293.0.2,5307429,International Center - 1940 West Station,,0,1167334,230509,1,1
41354,293.0.2,5307430,International Center - 1940 West Station,,0,1167335,230509,1,1
41354,293.0.2,5307432,International Center - 1940 West Station,,0,1167334,230509,1,1
41354,293.0.2,5307428,International Center - 1940 West Station,,0,1167336,230509,1,1
41354,293.0.2,5307427,International Center - 1940 West Station,,0,1167337,230509,1,1
45409,293.0.2,5307505,U of U (Union Building),,0,1167355,230510,1,1
45409,293.0.2,5307506,U of U (Union Building),,0,1167354,230510,1,1
45409,293.0.2,5307507,U of U (Union Building),,0,1167353,230510,1,1
45409,293.0.2,5307508,U of U (Union Building),,0,1167352,230510,1,1
45409,293.0.2,5307473,U of U (Union Building),,0,1167372,230510,1,1
45409,293.0.2,5307477,U of U (Union Building),,0,1167363,230510,1,1
45409,293.0.2,5307469,U of U (Union Building),,0,1167371,230510,1,1
45409,293.0.2,5307478,U of U (Union Building),,0,1167362,230510,1,1
45409,293.0.2,5307459,U of U (Union Building),,0,1167370,230510,1,1
45409,293.0.2,5307479,U of U (Union Building),,0,1168867,230510,1,1
45409,293.0.2,5307455,U of U (Union Building),,0,1167378,230510,1,1
45409,293.0.2,5307480,U of U (Union Building),,0,1167376,230510,1,1
45409,293.0.2,5307461,U of U (Union Building),,0,1167349,230510,1,1
45409,293.0.2,5307481,U of U (Union Building),,0,1167375,230510,1,1
45409,293.0.2,5307474,U of U (Union Building),,0,1167368,230510,1,1
45409,293.0.2,5307482,U of U (Union Building),,0,1167358,230510,1,1
45409,293.0.2,5307466,U of U (Union Building),,0,1167367,230510,1,1
45409,293.0.2,5307483,U of U (Union Building),,0,1167356,230510,1,1
45409,293.0.2,5307458,U of U (Union Building),,0,1167366,230510,1,1
45409,293.0.2,5307484,U of U (Union Building),,0,1167353,230510,1,1
45409,293.0.2,5307452,U of U (Union Building),,0,1167365,230510,1,1
45409,293.0.2,5307485,U of U (Union Building),,0,1167373,230510,1,1
45409,293.0.2,5307465,U of U (Union Building),,0,1167364,230510,1,1
45409,293.0.2,5307486,U of U (Union Building),,0,1167372,230510,1,1
45409,293.0.2,5307472,U of U (Union Building),,0,1167363,230510,1,1
45409,293.0.2,5307487,U of U (Union Building),,0,1167371,230510,1,1
45409,293.0.2,5307468,U of U (Union Building),,0,1167362,230510,1,1
45409,293.0.2,5307488,U of U (Union Building),,0,1167370,230510,1,1
45409,293.0.2,5307460,U of U (Union Building),,0,1167361,230510,1,1
45409,293.0.2,5307489,U of U (Union Building),,0,1167369,230510,1,1
45409,293.0.2,5307453,U of U (Union Building),,0,1167360,230510,1,1
45409,293.0.2,5307490,U of U (Union Building),,0,1167349,230510,1,1
45409,293.0.2,5307464,U of U (Union Building),,0,1167359,230510,1,1
45409,293.0.2,5307491,U of U (Union Building),,0,1167368,230510,1,1
45409,293.0.2,5307471,U of U (Union Building),,0,1167358,230510,1,1
45409,293.0.2,5307492,U of U (Union Building),,0,1167367,230510,1,1
45409,293.0.2,5307470,U of U (Union Building),,0,1167356,230510,1,1
45409,293.0.2,5307493,U of U (Union Building),,0,1167366,230510,1,1
45409,293.0.2,5307457,U of U (Union Building),,0,1167374,230510,1,1
45409,293.0.2,5307494,U of U (Union Building),,0,1167365,230510,1,1
45409,293.0.2,5307451,U of U (Union Building),,0,1167373,230510,1,1
45409,293.0.2,5307495,U of U (Union Building),,0,1167364,230510,1,1
45409,293.0.2,5307462,U of U (Union Building),,0,1167377,230510,1,1
45409,293.0.2,5307496,U of U (Union Building),,0,1167363,230510,1,1
45409,293.0.2,5307476,U of U (Union Building),,0,1167357,230510,1,1
45409,293.0.2,5307497,U of U (Union Building),,0,1167362,230510,1,1
45409,293.0.2,5307467,U of U (Union Building),,0,1167351,230510,1,1
45409,293.0.2,5307498,U of U (Union Building),,0,1167361,230510,1,1
45409,293.0.2,5307509,U of U (Union Building),,0,1167350,230510,1,1
45409,293.0.2,5307499,U of U (Union Building),,0,1167360,230510,1,1
45409,293.0.2,5307454,U of U (Union Building),,0,1167349,230510,1,1
45409,293.0.2,5307500,U of U (Union Building),,0,1167359,230510,1,1
45409,293.0.2,5307463,U of U (Union Building),,0,1167348,230510,1,1
45409,293.0.2,5307501,U of U (Union Building),,0,1167358,230510,1,1
45409,293.0.2,5307475,U of U (Union Building),,0,1167347,230510,1,1
45409,293.0.2,5307504,U of U (Union Building),,0,1167356,230510,1,1
45409,293.0.2,5307510,U of U (Union Building),,0,1167346,230510,1,1
45409,293.0.2,5307502,U of U (Union Building),,0,1167345,230510,1,1
45409,293.0.2,5307456,U of U (Union Building),,0,1167377,230510,1,1
45409,293.0.2,5307503,U of U (Union Building),,0,1167357,230510,1,1
45409,293.0.2,5307511,U of U (Union Building),,0,1167351,230510,1,1
45409,293.0.2,5307512,U of U (Union Building),,0,1167350,230510,1,1
45409,293.0.2,5307513,U of U (Union Building),,0,1167349,230510,1,1
45409,293.0.2,5307514,U of U (Union Building),,0,1167348,230510,1,1
45409,293.0.2,5307515,U of U (Union Building),,0,1167347,230510,1,1
45409,293.0.2,5307516,U of U (Union Building),,0,1167346,230510,1,1
45409,293.0.2,5307517,U of U (Union Building),,0,1167345,230510,1,1
45409,293.0.2,5307573,Poplar Grove (Orange St),,1,1167376,230511,1,1
45409,293.0.2,5307574,Poplar Grove (Orange St),,1,1167375,230511,1,1
45409,293.0.2,5307575,Poplar Grove (Orange St),,1,1167355,230511,1,1
45409,293.0.2,5307576,Poplar Grove (Orange St),,1,1167354,230511,1,1
45409,293.0.2,5307577,Poplar Grove (Orange St),,1,1167353,230511,1,1
45409,293.0.2,5307544,Poplar Grove (Orange St),,1,1167365,230511,1,1
45409,293.0.2,5307538,Poplar Grove (Orange St),,1,1167352,230511,1,1
45409,293.0.2,5307557,Poplar Grove (Orange St),,1,1167364,230511,1,1
45409,293.0.2,5307532,Poplar Grove (Orange St),,1,1167372,230511,1,1
45409,293.0.2,5307545,Poplar Grove (Orange St),,1,1167363,230511,1,1
45409,293.0.2,5307541,Poplar Grove (Orange St),,1,1167371,230511,1,1
45409,293.0.2,5307558,Poplar Grove (Orange St),,1,1167362,230511,1,1
45409,293.0.2,5307535,Poplar Grove (Orange St),,1,1167370,230511,1,1
45409,293.0.2,5307546,Poplar Grove (Orange St),,1,1168867,230511,1,1
45409,293.0.2,5307524,Poplar Grove (Orange St),,1,1167369,230511,1,1
45409,293.0.2,5307559,Poplar Grove (Orange St),,1,1167376,230511,1,1
45409,293.0.2,5307518,Poplar Grove (Orange St),,1,1167349,230511,1,1
45409,293.0.2,5307547,Poplar Grove (Orange St),,1,1167375,230511,1,1
45409,293.0.2,5307533,Poplar Grove (Orange St),,1,1167368,230511,1,1
45409,293.0.2,5307560,Poplar Grove (Orange St),,1,1167358,230511,1,1
45409,293.0.2,5307540,Poplar Grove (Orange St),,1,1167367,230511,1,1
45409,293.0.2,5307548,Poplar Grove (Orange St),,1,1167356,230511,1,1
45409,293.0.2,5307537,Poplar Grove (Orange St),,1,1167366,230511,1,1
45409,293.0.2,5307561,Poplar Grove (Orange St),,1,1167353,230511,1,1
45409,293.0.2,5307527,Poplar Grove (Orange St),,1,1167365,230511,1,1
45409,293.0.2,5307549,Poplar Grove (Orange St),,1,1167373,230511,1,1
45409,293.0.2,5307521,Poplar Grove (Orange St),,1,1167364,230511,1,1
45409,293.0.2,5307562,Poplar Grove (Orange St),,1,1167372,230511,1,1
45409,293.0.2,5307529,Poplar Grove (Orange St),,1,1167363,230511,1,1
45409,293.0.2,5307550,Poplar Grove (Orange St),,1,1167371,230511,1,1
45409,293.0.2,5307542,Poplar Grove (Orange St),,1,1167362,230511,1,1
45409,293.0.2,5307563,Poplar Grove (Orange St),,1,1167370,230511,1,1
45409,293.0.2,5307536,Poplar Grove (Orange St),,1,1167361,230511,1,1
45409,293.0.2,5307551,Poplar Grove (Orange St),,1,1167369,230511,1,1
45409,293.0.2,5307523,Poplar Grove (Orange St),,1,1167360,230511,1,1
45409,293.0.2,5307564,Poplar Grove (Orange St),,1,1167349,230511,1,1
45409,293.0.2,5307520,Poplar Grove (Orange St),,1,1167359,230511,1,1
45409,293.0.2,5307552,Poplar Grove (Orange St),,1,1167368,230511,1,1
45409,293.0.2,5307530,Poplar Grove (Orange St),,1,1167358,230511,1,1
45409,293.0.2,5307565,Poplar Grove (Orange St),,1,1167367,230511,1,1
45409,293.0.2,5307543,Poplar Grove (Orange St),,1,1167356,230511,1,1
45409,293.0.2,5307553,Poplar Grove (Orange St),,1,1167366,230511,1,1
45409,293.0.2,5307534,Poplar Grove (Orange St),,1,1167374,230511,1,1
45409,293.0.2,5307566,Poplar Grove (Orange St),,1,1167365,230511,1,1
45409,293.0.2,5307528,Poplar Grove (Orange St),,1,1167373,230511,1,1
45409,293.0.2,5307554,Poplar Grove (Orange St),,1,1167364,230511,1,1
45409,293.0.2,5307522,Poplar Grove (Orange St),,1,1167377,230511,1,1
45409,293.0.2,5307567,Poplar Grove (Orange St),,1,1167363,230511,1,1
45409,293.0.2,5307531,Poplar Grove (Orange St),,1,1167357,230511,1,1
45409,293.0.2,5307555,Poplar Grove (Orange St),,1,1167362,230511,1,1
45409,293.0.2,5307539,Poplar Grove (Orange St),,1,1167351,230511,1,1
45409,293.0.2,5307568,Poplar Grove (Orange St),,1,1167361,230511,1,1
45409,293.0.2,5307578,Poplar Grove (Orange St),,1,1167350,230511,1,1
45409,293.0.2,5307556,Poplar Grove (Orange St),,1,1167360,230511,1,1
45409,293.0.2,5307525,Poplar Grove (Orange St),,1,1167349,230511,1,1
45409,293.0.2,5307569,Poplar Grove (Orange St),,1,1167359,230511,1,1
45409,293.0.2,5307519,Poplar Grove (Orange St),,1,1167348,230511,1,1
45409,293.0.2,5307570,Poplar Grove (Orange St),,1,1167347,230511,1,1
45409,293.0.2,5307579,Poplar Grove (Orange St),,1,1167346,230511,1,1
45409,293.0.2,5307571,Poplar Grove (Orange St),,1,1167345,230511,1,1
45409,293.0.2,5307526,Poplar Grove (Orange St),,1,1167377,230511,1,1
45409,293.0.2,5307572,Poplar Grove (Orange St),,1,1167357,230511,1,1
45409,293.0.2,5307580,Poplar Grove (Orange St),,1,1167351,230511,1,1
45409,293.0.2,5307581,Poplar Grove (Orange St),,1,1167350,230511,1,1
45409,293.0.2,5307582,Poplar Grove (Orange St),,1,1167349,230511,1,1
45409,293.0.2,5307583,Poplar Grove (Orange St),,1,1167348,230511,1,1
45409,293.0.2,5307584,Poplar Grove (Orange St),,1,1167347,230511,1,1
2003,293.0.2,5307815,University Hospital,,0,1167409,230512,1,1
2003,293.0.2,5307816,University Hospital,,0,1167408,230512,1,1
2003,293.0.2,5307814,University Hospital,,0,1167410,230512,1,1
2003,293.0.2,5307810,University Hospital,,0,1167409,230512,1,1
2003,293.0.2,5307811,University Hospital,,0,1167408,230512,1,1
2003,293.0.2,5307817,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307809,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307818,University Hospital,,0,1167409,230512,1,1
2003,293.0.2,5307812,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307819,University Hospital,,0,1167408,230512,1,1
2003,293.0.2,5307799,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307820,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307790,University Hospital,,0,1167409,230512,1,1
2003,293.0.2,5307821,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307781,University Hospital,,0,1167408,230512,1,1
2003,293.0.2,5307822,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307791,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307823,University Hospital,,0,1167409,230512,1,1
2003,293.0.2,5307782,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307824,University Hospital,,0,1167408,230512,1,1
2003,293.0.2,5307792,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307825,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307783,University Hospital,,0,1167409,230512,1,1
2003,293.0.2,5307826,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307793,University Hospital,,0,1167408,230512,1,1
2003,293.0.2,5307827,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307784,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307828,University Hospital,,0,1167407,230512,1,1
2003,293.0.2,5307794,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307829,University Hospital,,0,1167406,230512,1,1
2003,293.0.2,5307785,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307830,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307795,University Hospital,,0,1167407,230512,1,1
2003,293.0.2,5307831,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307786,University Hospital,,0,1167406,230512,1,1
2003,293.0.2,5307832,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307796,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307833,University Hospital,,0,1167407,230512,1,1
2003,293.0.2,5307787,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307834,University Hospital,,0,1167406,230512,1,1
2003,293.0.2,5307797,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307835,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307788,University Hospital,,0,1167407,230512,1,1
2003,293.0.2,5307836,University Hospital,,0,1167336,230512,1,1
2003,293.0.2,5307798,University Hospital,,0,1167406,230512,1,1
2003,293.0.2,5307837,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307789,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307838,University Hospital,,0,1167407,230512,1,1
2003,293.0.2,5307802,University Hospital,,0,1167403,230512,1,1
2003,293.0.2,5307839,University Hospital,,0,1167406,230512,1,1
2003,293.0.2,5307800,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307840,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307803,University Hospital,,0,1167407,230512,1,1
2003,293.0.2,5307841,University Hospital,,0,1167403,230512,1,1
2003,293.0.2,5307801,University Hospital,,0,1167406,230512,1,1
2003,293.0.2,5307842,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307804,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307843,University Hospital,,0,1167403,230512,1,1
2003,293.0.2,5307805,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307844,University Hospital,,0,1167405,230512,1,1
2003,293.0.2,5307806,University Hospital,,0,1167403,230512,1,1
2003,293.0.2,5307845,University Hospital,,0,1167404,230512,1,1
2003,293.0.2,5307807,University Hospital,,0,1167402,230512,1,1
2003,293.0.2,5307846,University Hospital,,0,1167403,230512,1,1
2003,293.0.2,5307808,University Hospital,,0,1167411,230512,1,1
2003,293.0.2,5307847,University Hospital,,0,1167402,230512,1,1
2003,293.0.2,5307813,University Hospital,,0,1167403,230512,1,1
2003,293.0.2,5307883,Salt Lake Central Station,,1,1167409,230513,1,1
2003,293.0.2,5307882,Salt Lake Central Station,,1,1167408,230513,1,1
2003,293.0.2,5307879,Salt Lake Central Station,,1,1167410,230513,1,1
2003,293.0.2,5307876,Salt Lake Central Station,,1,1167409,230513,1,1
2003,293.0.2,5307878,Salt Lake Central Station,,1,1167408,230513,1,1
2003,293.0.2,5307884,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307875,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307885,Salt Lake Central Station,,1,1167409,230513,1,1
2003,293.0.2,5307877,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307886,Salt Lake Central Station,,1,1167408,230513,1,1
2003,293.0.2,5307866,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307887,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307865,Salt Lake Central Station,,1,1167409,230513,1,1
2003,293.0.2,5307888,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307856,Salt Lake Central Station,,1,1167408,230513,1,1
2003,293.0.2,5307889,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307864,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307890,Salt Lake Central Station,,1,1167409,230513,1,1
2003,293.0.2,5307855,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307891,Salt Lake Central Station,,1,1167408,230513,1,1
2003,293.0.2,5307863,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307892,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307854,Salt Lake Central Station,,1,1167409,230513,1,1
2003,293.0.2,5307893,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307862,Salt Lake Central Station,,1,1167408,230513,1,1
2003,293.0.2,5307894,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307853,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307895,Salt Lake Central Station,,1,1167407,230513,1,1
2003,293.0.2,5307861,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307896,Salt Lake Central Station,,1,1167406,230513,1,1
2003,293.0.2,5307852,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307897,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307860,Salt Lake Central Station,,1,1167407,230513,1,1
2003,293.0.2,5307898,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307851,Salt Lake Central Station,,1,1167406,230513,1,1
2003,293.0.2,5307899,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307859,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307900,Salt Lake Central Station,,1,1167407,230513,1,1
2003,293.0.2,5307850,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307901,Salt Lake Central Station,,1,1167406,230513,1,1
2003,293.0.2,5307858,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307902,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307849,Salt Lake Central Station,,1,1167407,230513,1,1
2003,293.0.2,5307903,Salt Lake Central Station,,1,1167336,230513,1,1
2003,293.0.2,5307857,Salt Lake Central Station,,1,1167406,230513,1,1
2003,293.0.2,5307904,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307848,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307905,Salt Lake Central Station,,1,1167407,230513,1,1
2003,293.0.2,5307874,Salt Lake Central Station,,1,1167403,230513,1,1
2003,293.0.2,5307906,Salt Lake Central Station,,1,1167406,230513,1,1
2003,293.0.2,5307872,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307907,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307873,Salt Lake Central Station,,1,1167407,230513,1,1
2003,293.0.2,5307908,Salt Lake Central Station,,1,1167403,230513,1,1
2003,293.0.2,5307881,Salt Lake Central Station,,1,1167406,230513,1,1
2003,293.0.2,5307909,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307871,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307910,Salt Lake Central Station,,1,1167403,230513,1,1
2003,293.0.2,5307870,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307911,Salt Lake Central Station,,1,1167405,230513,1,1
2003,293.0.2,5307869,Salt Lake Central Station,,1,1167403,230513,1,1
2003,293.0.2,5307912,Salt Lake Central Station,,1,1167404,230513,1,1
2003,293.0.2,5307868,Salt Lake Central Station,,1,1167402,230513,1,1
2003,293.0.2,5307913,Salt Lake Central Station,,1,1167403,230513,1,1
2003,293.0.2,5307867,Salt Lake Central Station,,1,1167411,230513,1,1
2003,293.0.2,5307914,Salt Lake Central Station,,1,1167402,230513,1,1
2003,293.0.2,5307880,Salt Lake Central Station,,1,1167403,230513,1,1
87708,293.0.2,5308111,University Hospital,,0,1167352,230514,1,1
87708,293.0.2,5308112,University Hospital,,0,1167372,230514,1,1
87708,293.0.2,5308113,University Hospital,,0,1167423,230514,1,1
87708,293.0.2,5308114,University Hospital,,0,1168867,230514,1,1
87708,293.0.2,5308115,University Hospital,,0,1167376,230514,1,1
87708,293.0.2,5308116,University Hospital,,0,1167349,230514,1,1
87708,293.0.2,5308117,University Hospital,,0,1167375,230514,1,1
87708,293.0.2,5308118,University Hospital,,0,1167368,230514,1,1
87708,293.0.2,5308119,University Hospital,,0,1167358,230514,1,1
87708,293.0.2,5308120,University Hospital,,0,1167367,230514,1,1
87708,293.0.2,5308121,University Hospital,,0,1167356,230514,1,1
